text,audio_path,image_path,template
ندوات,el/el_symposia.mp3,lebanon.png,2
アイリッシュテリア,ja/ja_laughs.mp3,ILSVRC/Data/CLS-LOC/train/n02093991/n02093991_7048.JPEG,1
サーブ,el/el_srv.mp3,japan.png,2
बढ़ाता है,el/el_improves.mp3,india.png,2
प्रश्नावली,ja/ja_questionnaires.mp3,india.png,2
hardships,ar/ar_hardships.mp3,usa.png,2
oblivious,el/el_oblivious.mp3,usa.png,2
timber wolf,en/en_genuine.mp3,ILSVRC/Data/CLS-LOC/train/n02114367/n02114367_445.JPEG,1
素晴らしいです,en/en_superb.mp3,japan.png,2
καμήλα,en/en_camel.mp3,greece.png,2
πιάνο με ουρά,el/el_shortwave.mp3,ILSVRC/Data/CLS-LOC/train/n03452741/n03452741_12778.JPEG,1
ボイントン,en/en_boynton.mp3,japan.png,2
μίνι βαν,el/el_unleash.mp3,ILSVRC/Data/CLS-LOC/train/n03770679/n03770679_14325.JPEG,1
पेंटियस,ja/ja_pentium.mp3,india.png,2
τηγάνι,el/el_callahan.mp3,ILSVRC/Data/CLS-LOC/train/n03400231/n03400231_19713.JPEG,1
फूल से सजाया हुआ डण्डा जिस की चारों ओर अंग्रेज़ लोग मई के उत्सव,hi/hi_atypical.mp3,ILSVRC/Data/CLS-LOC/train/n03733131/n03733131_17184.JPEG,1
クレーン,ja/ja_prevalent.mp3,ILSVRC/Data/CLS-LOC/train/n02012849/n02012849_36276.JPEG,1
कौगर,hi/hi_praying.mp3,ILSVRC/Data/CLS-LOC/train/n02125311/n02125311_984.JPEG,1
وعل,ar/ar_digitally.mp3,ILSVRC/Data/CLS-LOC/train/n02417914/n02417914_37111.JPEG,1
パジャマ,ja/ja_sightings.mp3,ILSVRC/Data/CLS-LOC/train/n03877472/n03877472_21450.JPEG,1
बटुआ,en/en_walleye.mp3,india.png,2
orange,en/en_arb.mp3,ILSVRC/Data/CLS-LOC/train/n07747607/n07747607_13780.JPEG,1
Επειτα,en/en_poi.mp3,greece.png,2
υπερβολικός,hi/hi_overwhelming.mp3,greece.png,2
बाइबल,en/en_biblia.mp3,india.png,2
breaches,hi/hi_breaches.mp3,usa.png,2
حطام سفينة,ar/ar_buena.mp3,ILSVRC/Data/CLS-LOC/train/n04606251/n04606251_1528.JPEG,1
धर्मयुद्ध,ar/ar_crusades.mp3,india.png,2
周波数,en/en_freq.mp3,japan.png,2
ऊदबिलाव,hi/hi_detachable.mp3,ILSVRC/Data/CLS-LOC/train/n02363005/n02363005_12498.JPEG,1
एडर,en/en_adder.mp3,india.png,2
μπουκαλι ΝΕΡΟΥ,el/el_recovered.mp3,ILSVRC/Data/CLS-LOC/train/n04557648/n04557648_349.JPEG,1
ثعبان الرباط,ar/ar_outsider.mp3,ILSVRC/Data/CLS-LOC/train/n01735189/n01735189_1089.JPEG,1
صمام الأمان,ar/ar_imap.mp3,ILSVRC/Data/CLS-LOC/train/n04127249/n04127249_11092.JPEG,1
نافذة الشاشة,ar/ar_coupe.mp3,ILSVRC/Data/CLS-LOC/train/n04589890/n04589890_3549.JPEG,1
サロン,ja/ja_supreme.mp3,ILSVRC/Data/CLS-LOC/train/n04136333/n04136333_9791.JPEG,1
एसएमएस,ar/ar_sms.mp3,india.png,2
shovel,en/en_goose.mp3,ILSVRC/Data/CLS-LOC/train/n04208210/n04208210_36159.JPEG,1
bikini,en/en_practicing.mp3,ILSVRC/Data/CLS-LOC/train/n02837789/n02837789_2435.JPEG,1
cheetah,en/en_renewing.mp3,ILSVRC/Data/CLS-LOC/train/n02130308/n02130308_21422.JPEG,1
assesses,ar/ar_assesses.mp3,usa.png,2
παραμάνα,el/el_pinellas.mp3,ILSVRC/Data/CLS-LOC/train/n04127249/n04127249_9816.JPEG,1
κοινός,ar/ar_common.mp3,greece.png,2
brassiere,en/en_dior.mp3,ILSVRC/Data/CLS-LOC/train/n02892767/n02892767_8485.JPEG,1
tabby,en/en_recommendation.mp3,ILSVRC/Data/CLS-LOC/train/n02123045/n02123045_20493.JPEG,1
مجداف,ar/ar_davie.mp3,ILSVRC/Data/CLS-LOC/train/n03873416/n03873416_54033.JPEG,1
واتكينز,ja/ja_watkins.mp3,lebanon.png,2
packet,en/en_causal.mp3,ILSVRC/Data/CLS-LOC/train/n03871628/n03871628_27325.JPEG,1
بيتزا,ar/ar_fence.mp3,ILSVRC/Data/CLS-LOC/train/n07873807/n07873807_5720.JPEG,1
περιφέρειες,ar/ar_regions.mp3,greece.png,2
नीचे चमक,el/el_shinedown.mp3,india.png,2
ホッキョクギツネ,ja/ja_england.mp3,ILSVRC/Data/CLS-LOC/train/n02120079/n02120079_35084.JPEG,1
letter opener,en/en_inmate.mp3,ILSVRC/Data/CLS-LOC/train/n03658185/n03658185_11003.JPEG,1
للعق,el/el_lingere.mp3,lebanon.png,2
beagle,en/en_obligated.mp3,ILSVRC/Data/CLS-LOC/train/n02088364/n02088364_2288.JPEG,1
Φίλε,en/en_dude.mp3,greece.png,2
coral reef,en/en_quarantine.mp3,ILSVRC/Data/CLS-LOC/train/n09256479/n09256479_4252.JPEG,1
uptown,ar/ar_uptown.mp3,usa.png,2
लर्नर,en/en_lerner.mp3,india.png,2
μανάβικο,el/el_grandmother.mp3,ILSVRC/Data/CLS-LOC/train/n03461385/n03461385_17082.JPEG,1
ディンゴ,ja/ja_rae.mp3,ILSVRC/Data/CLS-LOC/train/n02115641/n02115641_29143.JPEG,1
όρνιο,el/el_wonderfully.mp3,ILSVRC/Data/CLS-LOC/train/n01616318/n01616318_1166.JPEG,1
tracts,ja/ja_tracts.mp3,usa.png,2
अश्वकार,hi/hi_pneumoniae.mp3,ILSVRC/Data/CLS-LOC/train/n02105412/n02105412_4988.JPEG,1
管轄,hi/hi_jurisdiction.mp3,japan.png,2
ηλεκτρική ακτίνα,el/el_neil.mp3,ILSVRC/Data/CLS-LOC/train/n01496331/n01496331_6309.JPEG,1
クラゲ,ja/ja_lagrange.mp3,ILSVRC/Data/CLS-LOC/train/n01910747/n01910747_13957.JPEG,1
περιλαμβάνει,ar/ar_includes.mp3,greece.png,2
मैग्ना,el/el_magna.mp3,india.png,2
جذب,ja/ja_attracting.mp3,lebanon.png,2
شنوزر العملاق,ar/ar_philosophy.mp3,ILSVRC/Data/CLS-LOC/train/n02097130/n02097130_9380.JPEG,1
ακατάλληλος,en/en_improper.mp3,greece.png,2
دايهاتسو,hi/hi_daihatsu.mp3,lebanon.png,2
ハコガメ,ja/ja_delhi.mp3,ILSVRC/Data/CLS-LOC/train/n01669191/n01669191_8102.JPEG,1
コロブス,ja/ja_loading.mp3,ILSVRC/Data/CLS-LOC/train/n02488702/n02488702_298.JPEG,1
車の車輪,ja/ja_jsc.mp3,ILSVRC/Data/CLS-LOC/train/n02974003/n02974003_432.JPEG,1
クラレンス,ar/ar_clarence.mp3,japan.png,2
اعتراف,el/el_confession.mp3,lebanon.png,2
κατσαρίδα,el/el_germany.mp3,ILSVRC/Data/CLS-LOC/train/n02233338/n02233338_6929.JPEG,1
جريج,ja/ja_gregg.mp3,lebanon.png,2
محل بقالة,ar/ar_glorious.mp3,ILSVRC/Data/CLS-LOC/train/n03461385/n03461385_61844.JPEG,1
λουκάνικο,el/el_pai.mp3,ILSVRC/Data/CLS-LOC/train/n07697537/n07697537_25818.JPEG,1
banknotes,hi/hi_banknotes.mp3,usa.png,2
نوتيلوس,ar/ar_marvel.mp3,ILSVRC/Data/CLS-LOC/train/n01968897/n01968897_26352.JPEG,1
airedale,el/el_vermillion.mp3,ILSVRC/Data/CLS-LOC/train/n02096051/n02096051_1151.JPEG,1
palace,en/en_disjoint.mp3,ILSVRC/Data/CLS-LOC/train/n03877845/n03877845_3306.JPEG,1
يتبرع,en/en_donate.mp3,lebanon.png,2
άβακας,el/el_gray.mp3,ILSVRC/Data/CLS-LOC/train/n02666196/n02666196_17985.JPEG,1
dauphin,hi/hi_dauphin.mp3,usa.png,2
ηλεκτρική ακτίνα,el/el_jolt.mp3,ILSVRC/Data/CLS-LOC/train/n01496331/n01496331_35535.JPEG,1
وي,el/el_wee.mp3,lebanon.png,2
عبودية,el/el_slavery.mp3,lebanon.png,2
ワイアット,el/el_wyatt.mp3,japan.png,2
φασόλια,hi/hi_beans.mp3,greece.png,2
オオカミグモ,ja/ja_outline.mp3,ILSVRC/Data/CLS-LOC/train/n01775062/n01775062_3167.JPEG,1
كريم واقي من الشمس,ar/ar_cavalier.mp3,ILSVRC/Data/CLS-LOC/train/n04357314/n04357314_12738.JPEG,1
trailer truck,en/en_independently.mp3,ILSVRC/Data/CLS-LOC/train/n04467665/n04467665_81731.JPEG,1
water ouzel,en/en_chronological.mp3,ILSVRC/Data/CLS-LOC/train/n01601694/n01601694_11642.JPEG,1
asnblock,hi/hi_asnblock.mp3,usa.png,2
التأثير,el/el_influencing.mp3,lebanon.png,2
डीटर,el/el_dieter.mp3,india.png,2
μαντρόσκυλο ταύρου,el/el_jos.mp3,ILSVRC/Data/CLS-LOC/train/n02108422/n02108422_6458.JPEG,1
المدعي العام,en/en_prosecutor.mp3,lebanon.png,2
غير عادي,en/en_irregular.mp3,lebanon.png,2
maraca,en/en_december.mp3,ILSVRC/Data/CLS-LOC/train/n03720891/n03720891_24600.JPEG,1
あなた自身,el/el_thyself.mp3,japan.png,2
मटका,hi/hi_anguish.mp3,ILSVRC/Data/CLS-LOC/train/n03991062/n03991062_28304.JPEG,1
アコースティックギター,ja/ja_sweating.mp3,ILSVRC/Data/CLS-LOC/train/n02676566/n02676566_8899.JPEG,1
ラケット,ja/ja_zak.mp3,ILSVRC/Data/CLS-LOC/train/n04039381/n04039381_53190.JPEG,1
एडैगियो,ar/ar_adagio.mp3,india.png,2
βόλεϊ,el/el_cath.mp3,ILSVRC/Data/CLS-LOC/train/n04540053/n04540053_14325.JPEG,1
unbelievable,ja/ja_unbelievable.mp3,usa.png,2
mushroom,en/en_daughter.mp3,ILSVRC/Data/CLS-LOC/train/n07734744/n07734744_5361.JPEG,1
ブリトニー,el/el_britney.mp3,japan.png,2
空白,ar/ar_whitespace.mp3,japan.png,2
जर्मन छोटे बालों वाला सूचक,hi/hi_messaging.mp3,ILSVRC/Data/CLS-LOC/train/n02100236/n02100236_9922.JPEG,1
वायोलिन,hi/hi_smeg.mp3,ILSVRC/Data/CLS-LOC/train/n04536866/n04536866_7008.JPEG,1
दूरबीन,hi/hi_hai.mp3,ILSVRC/Data/CLS-LOC/train/n02841315/n02841315_6165.JPEG,1
μπάλα ποδοσφαίρου,el/el_marking.mp3,ILSVRC/Data/CLS-LOC/train/n04254680/n04254680_14252.JPEG,1
μεγαλύτερο ελβετικό ορεινό σκυλί,el/el_persuade.mp3,ILSVRC/Data/CLS-LOC/train/n02107574/n02107574_5296.JPEG,1
leblanc,ar/ar_leblanc.mp3,greece.png,2
सितम्बर,ar/ar_sep.mp3,india.png,2
टीबीएस,en/en_tbs.mp3,india.png,2
استمتعت,ja/ja_enjoyed.mp3,lebanon.png,2
イタチザメ,ja/ja_mcnally.mp3,ILSVRC/Data/CLS-LOC/train/n01491361/n01491361_107.JPEG,1
espanol,ja/ja_espanol.mp3,usa.png,2
सूंडवाले,en/en_longhorn.mp3,india.png,2
εγχειρίδια,ja/ja_manuals.mp3,greece.png,2
أوركني,el/el_orkney.mp3,lebanon.png,2
green mamba,en/en_voyager.mp3,ILSVRC/Data/CLS-LOC/train/n01749939/n01749939_30.JPEG,1
Dreamweaver,ja/ja_dreamweaver.mp3,india.png,2
υποθέτω,hi/hi_presume.mp3,greece.png,2
μαγνητική πυξίδα,el/el_mot.mp3,ILSVRC/Data/CLS-LOC/train/n03706229/n03706229_4183.JPEG,1
ريدجباك الروديسي,ar/ar_louder.mp3,ILSVRC/Data/CLS-LOC/train/n02087394/n02087394_3619.JPEG,1
चेसापीक बे रिट्रीवर,hi/hi_bowman.mp3,ILSVRC/Data/CLS-LOC/train/n02099849/n02099849_5040.JPEG,1
digimax,hi/hi_digimax.mp3,usa.png,2
γόρντον σέττερ,el/el_war.mp3,ILSVRC/Data/CLS-LOC/train/n02101006/n02101006_11488.JPEG,1
नॉर्विच टेरियर,hi/hi_uploading.mp3,ILSVRC/Data/CLS-LOC/train/n02094258/n02094258_6428.JPEG,1
chow,en/en_atkinson.mp3,ILSVRC/Data/CLS-LOC/train/n02112137/n02112137_4810.JPEG,1
ワードローブ,ja/ja_crashed.mp3,ILSVRC/Data/CLS-LOC/train/n04550184/n04550184_5606.JPEG,1
家賃,el/el_rent.mp3,japan.png,2
βοϊδάμαξα,el/el_attaching.mp3,ILSVRC/Data/CLS-LOC/train/n03868242/n03868242_7511.JPEG,1
eel,en/en_celebrated.mp3,ILSVRC/Data/CLS-LOC/train/n02526121/n02526121_18779.JPEG,1
exposition,ja/ja_exposition.mp3,usa.png,2
horde,el/el_horde.mp3,usa.png,2
अस्वीकृत,el/el_denied.mp3,india.png,2
هدف,en/en_object.mp3,lebanon.png,2
δουλειά,ar/ar_hana.mp3,greece.png,2
μύρισε,en/en_smelled.mp3,greece.png,2
एक,ar/ar_bat.mp3,india.png,2
الرايات النيلية,ar/ar_basingstoke.mp3,ILSVRC/Data/CLS-LOC/train/n01537544/n01537544_549.JPEG,1
وسادة في الركبة,ar/ar_andersen.mp3,ILSVRC/Data/CLS-LOC/train/n03623198/n03623198_16120.JPEG,1
ζακαμάρα,el/el_overlooking.mp3,ILSVRC/Data/CLS-LOC/train/n01843065/n01843065_9031.JPEG,1
凱旋門,ja/ja_assist.mp3,ILSVRC/Data/CLS-LOC/train/n04486054/n04486054_9465.JPEG,1
ミックス,hi/hi_mixes.mp3,japan.png,2
folding chair,en/en_remodel.mp3,ILSVRC/Data/CLS-LOC/train/n03376595/n03376595_16878.JPEG,1
ワイヤーヘアのフォックステリア,ja/ja_sentinel.mp3,ILSVRC/Data/CLS-LOC/train/n02095314/n02095314_2609.JPEG,1
knot,en/en_ovation.mp3,ILSVRC/Data/CLS-LOC/train/n03627232/n03627232_4631.JPEG,1
fem,hi/hi_fem.mp3,usa.png,2
εργάτης,ja/ja_workman.mp3,greece.png,2
フェロモン,ar/ar_pheromone.mp3,japan.png,2
στίχοι,hi/hi_lyrics.mp3,greece.png,2
polecat,el/el_replay.mp3,ILSVRC/Data/CLS-LOC/train/n02443114/n02443114_16322.JPEG,1
दिलासा देनेवाला,ar/ar_comforter.mp3,india.png,2
निवारक,el/el_preventive.mp3,india.png,2
mcg,ar/ar_mcg.mp3,usa.png,2
مباشرة,hi/hi_directly.mp3,lebanon.png,2
कैरोलिन,en/en_carolyn.mp3,india.png,2
間違い,hi/hi_mistake.mp3,japan.png,2
超える,el/el_surpass.mp3,japan.png,2
थोड़ा सा,ja/ja_dash.mp3,india.png,2
छाती,hi/hi_mating.mp3,ILSVRC/Data/CLS-LOC/train/n02895154/n02895154_27846.JPEG,1
επόμενο τελευταίο,en/en_nextlast.mp3,greece.png,2
ακρίδα,el/el_morale.mp3,ILSVRC/Data/CLS-LOC/train/n02226429/n02226429_12517.JPEG,1
प्रायोजक,el/el_sponsors.mp3,india.png,2
εκλεκτός,en/en_elect.mp3,greece.png,2
عطر,ar/ar_clicks.mp3,ILSVRC/Data/CLS-LOC/train/n03916031/n03916031_17655.JPEG,1
नॉरफ़ॉक टेरियर,hi/hi_artisan.mp3,ILSVRC/Data/CLS-LOC/train/n02094114/n02094114_2232.JPEG,1
डुगोंग,hi/hi_affordable.mp3,ILSVRC/Data/CLS-LOC/train/n02074367/n02074367_23183.JPEG,1
granny smith,en/en_marr.mp3,ILSVRC/Data/CLS-LOC/train/n07742313/n07742313_22095.JPEG,1
蜂を食べる人,ja/ja_offended.mp3,ILSVRC/Data/CLS-LOC/train/n01828970/n01828970_11280.JPEG,1
入金された,hi/hi_deposited.mp3,japan.png,2
διαλέγω,el/el_couldnt.mp3,ILSVRC/Data/CLS-LOC/train/n03929660/n03929660_42290.JPEG,1
cd,en/en_cds.mp3,greece.png,2
comms,el/el_comms.mp3,usa.png,2
الامتثال,el/el_complying.mp3,lebanon.png,2
padlock,en/en_stubbs.mp3,ILSVRC/Data/CLS-LOC/train/n03874599/n03874599_681.JPEG,1
सीडी प्लेयर,hi/hi_cec.mp3,ILSVRC/Data/CLS-LOC/train/n02988304/n02988304_10778.JPEG,1
सिरिंज,hi/hi_aspects.mp3,ILSVRC/Data/CLS-LOC/train/n04376876/n04376876_13728.JPEG,1
قاطرة بخارية,ar/ar_boop.mp3,ILSVRC/Data/CLS-LOC/train/n04310018/n04310018_10309.JPEG,1
अकादमिक गाउन,hi/hi_goo.mp3,ILSVRC/Data/CLS-LOC/train/n02669723/n02669723_6218.JPEG,1
λυκαινίδιο,el/el_ficken.mp3,ILSVRC/Data/CLS-LOC/train/n02281787/n02281787_3855.JPEG,1
からの移動,ja/ja_backed.mp3,ILSVRC/Data/CLS-LOC/train/n03796401/n03796401_22898.JPEG,1
kauffman,hi/hi_kauffman.mp3,usa.png,2
مدفع,ar/ar_secrets.mp3,ILSVRC/Data/CLS-LOC/train/n02950826/n02950826_23871.JPEG,1
butternut squash,en/en_movement.mp3,ILSVRC/Data/CLS-LOC/train/n07717556/n07717556_9962.JPEG,1
equilibria,el/el_equilibria.mp3,usa.png,2
エスキモー犬,ja/ja_helpdesk.mp3,ILSVRC/Data/CLS-LOC/train/n02109961/n02109961_54700.JPEG,1
सामान्य इगुआना,hi/hi_prospect.mp3,ILSVRC/Data/CLS-LOC/train/n01677366/n01677366_20500.JPEG,1
شقائق النعمان البحرية,ar/ar_banning.mp3,ILSVRC/Data/CLS-LOC/train/n01914609/n01914609_834.JPEG,1
french horn,en/en_dressed.mp3,ILSVRC/Data/CLS-LOC/train/n03394916/n03394916_43251.JPEG,1
बैल,hi/hi_fetal.mp3,ILSVRC/Data/CLS-LOC/train/n02403003/n02403003_25676.JPEG,1
feather boa,en/en_tailoring.mp3,ILSVRC/Data/CLS-LOC/train/n03325584/n03325584_21910.JPEG,1
πλατύπους,el/el_mayen.mp3,ILSVRC/Data/CLS-LOC/train/n01873310/n01873310_20192.JPEG,1
विग,ar/ar_wig.mp3,india.png,2
ボストン雄牛,ja/ja_terrier.mp3,ILSVRC/Data/CLS-LOC/train/n02096585/n02096585_90.JPEG,1
スコティッシュ・ディアハウンド,ja/ja_surpassed.mp3,ILSVRC/Data/CLS-LOC/train/n02092002/n02092002_9895.JPEG,1
ايرينا,en/en_irina.mp3,lebanon.png,2
प्रदूषण,en/en_pollutants.mp3,india.png,2
टेबल खींचे,hi/hi_trung.mp3,ILSVRC/Data/CLS-LOC/train/n03982430/n03982430_1175.JPEG,1
malamute,en/en_resilience.mp3,ILSVRC/Data/CLS-LOC/train/n02110063/n02110063_10646.JPEG,1
うるさい,el/el_noisy.mp3,japan.png,2
gray,el/el_gray.mp3,usa.png,2
शिक्षकों,ar/ar_educators.mp3,india.png,2
イボイノシシ,ja/ja_virol.mp3,ILSVRC/Data/CLS-LOC/train/n02397096/n02397096_735.JPEG,1
النسر الأصلع,ar/ar_reel.mp3,ILSVRC/Data/CLS-LOC/train/n01614925/n01614925_8560.JPEG,1
fundraising,el/el_fundraising.mp3,usa.png,2
αγκαθωτός αστακός,el/el_raven.mp3,ILSVRC/Data/CLS-LOC/train/n01984695/n01984695_27957.JPEG,1
حافِظَة,ar/ar_amex.mp3,ILSVRC/Data/CLS-LOC/train/n04026417/n04026417_43120.JPEG,1
Bouvier des Flandres,el/el_tshirt.mp3,ILSVRC/Data/CLS-LOC/train/n02106382/n02106382_2781.JPEG,1
rain barrel,en/en_tights.mp3,ILSVRC/Data/CLS-LOC/train/n04049303/n04049303_8241.JPEG,1
ρύγχος,el/el_ort.mp3,ILSVRC/Data/CLS-LOC/train/n03803284/n03803284_8771.JPEG,1
مع ارتفاع درجات الحرارة,ja/ja_heats.mp3,lebanon.png,2
ダブルツリー,el/el_doubletree.mp3,japan.png,2
indulge,hi/hi_indulge.mp3,usa.png,2
किसी को भी नहीं,en/en_noone.mp3,india.png,2
形式主義,el/el_formalism.mp3,japan.png,2
बॉक्सर,hi/hi_indus.mp3,ILSVRC/Data/CLS-LOC/train/n02108089/n02108089_8613.JPEG,1
squirrel monkey,en/en_pgsql.mp3,ILSVRC/Data/CLS-LOC/train/n02494079/n02494079_2272.JPEG,1
πινελο ΖΩΓΡΑΦΙΚΗΣ,el/el_victim.mp3,ILSVRC/Data/CLS-LOC/train/n03876231/n03876231_12785.JPEG,1
हॉग्नोज़ साँप,hi/hi_softcover.mp3,ILSVRC/Data/CLS-LOC/train/n01729322/n01729322_11696.JPEG,1
पुरानी अंग्रेज़ी शीपडॉग,hi/hi_revolves.mp3,ILSVRC/Data/CLS-LOC/train/n02105641/n02105641_8007.JPEG,1
कहवा प्याला,hi/hi_nutrients.mp3,ILSVRC/Data/CLS-LOC/train/n03063599/n03063599_4098.JPEG,1
العقلانية,en/en_rationality.mp3,lebanon.png,2
山のテント,ja/ja_protections.mp3,ILSVRC/Data/CLS-LOC/train/n03792972/n03792972_8757.JPEG,1
σωστά,el/el_celeb.mp3,ILSVRC/Data/CLS-LOC/train/n04141076/n04141076_48973.JPEG,1
जर्सी,hi/hi_pfeiffer.mp3,ILSVRC/Data/CLS-LOC/train/n03595614/n03595614_23405.JPEG,1
Ακόμη,en/en_yet.mp3,greece.png,2
γυναικείο καπελλάκι,el/el_outweigh.mp3,ILSVRC/Data/CLS-LOC/train/n02869837/n02869837_8612.JPEG,1
भयानक,en/en_terrifying.mp3,india.png,2
باندا ضخمة,ar/ar_fao.mp3,ILSVRC/Data/CLS-LOC/train/n02510455/n02510455_333.JPEG,1
सोहो,el/el_soho.mp3,india.png,2
تكليف,el/el_mandated.mp3,lebanon.png,2
αποφασίζει,ja/ja_decides.mp3,greece.png,2
yorkshire terrier,en/en_lakeside.mp3,ILSVRC/Data/CLS-LOC/train/n02094433/n02094433_13432.JPEG,1
أرنب الخشب,ar/ar_sanity.mp3,ILSVRC/Data/CLS-LOC/train/n02325366/n02325366_2631.JPEG,1
computer keyboard,en/en_aristocrats.mp3,ILSVRC/Data/CLS-LOC/train/n03085013/n03085013_18781.JPEG,1
διόπτρες,el/el_feelin.mp3,ILSVRC/Data/CLS-LOC/train/n02841315/n02841315_242.JPEG,1
إبليس,hi/hi_lucifer.mp3,lebanon.png,2
ثوب,ar/ar_hirsch.mp3,ILSVRC/Data/CLS-LOC/train/n03450230/n03450230_38500.JPEG,1
متربص,hi/hi_lurker.mp3,lebanon.png,2
δράκοντας,en/en_ogre.mp3,greece.png,2
σαλιάρα,el/el_majordomo.mp3,ILSVRC/Data/CLS-LOC/train/n02834397/n02834397_3018.JPEG,1
prev,el/el_prev.mp3,usa.png,2
έχω,en/en_wedi.mp3,greece.png,2
طبق,ar/ar_strathclyde.mp3,ILSVRC/Data/CLS-LOC/train/n07579787/n07579787_15931.JPEG,1
άμμος,el/el_fewer.mp3,ILSVRC/Data/CLS-LOC/train/n09421951/n09421951_14563.JPEG,1
الببغاء ذو القمة الكبريتية,ar/ar_bcm.mp3,ILSVRC/Data/CLS-LOC/train/n01819313/n01819313_3323.JPEG,1
飲酒,el/el_drinking.mp3,japan.png,2
系統発生的な,ar/ar_phylogenetic.mp3,japan.png,2
वीर रस,en/en_heroic.mp3,india.png,2
セレストロン,ar/ar_celestron.mp3,japan.png,2
xref,ja/ja_xref.mp3,greece.png,2
भी,ar/ar_ere.mp3,india.png,2
علامة,ar/ar_striking.mp3,ILSVRC/Data/CLS-LOC/train/n01776313/n01776313_13718.JPEG,1
automatically,el/el_automatically.mp3,usa.png,2
डी.एन.सी,ja/ja_dnc.mp3,india.png,2
ジャーマンシェパード,ja/ja_longview.mp3,ILSVRC/Data/CLS-LOC/train/n02106662/n02106662_19360.JPEG,1
गाँठ,hi/hi_sdm.mp3,ILSVRC/Data/CLS-LOC/train/n03627232/n03627232_45514.JPEG,1
लैब्राडोर कुत्ता,hi/hi_sau.mp3,ILSVRC/Data/CLS-LOC/train/n02099712/n02099712_374.JPEG,1
بوابة النجوم,en/en_stargate.mp3,lebanon.png,2
आगे बढ़े,ar/ar_progressed.mp3,india.png,2
ランベス,en/en_lambeth.mp3,japan.png,2
धन,ja/ja_argent.mp3,india.png,2
アメリカクロクマ,ja/ja_hidden.mp3,ILSVRC/Data/CLS-LOC/train/n02133161/n02133161_2038.JPEG,1
カタツムリ,ja/ja_filmmakers.mp3,ILSVRC/Data/CLS-LOC/train/n01944390/n01944390_19144.JPEG,1
nvidia,hi/hi_nvidia.mp3,greece.png,2
قبعة رعاة البقر,ar/ar_plymouth.mp3,ILSVRC/Data/CLS-LOC/train/n03124170/n03124170_11260.JPEG,1
ζύμη,el/el_gags.mp3,ILSVRC/Data/CLS-LOC/train/n07860988/n07860988_11866.JPEG,1
エスプレッソ,ja/ja_netflix.mp3,ILSVRC/Data/CLS-LOC/train/n07920052/n07920052_16275.JPEG,1
सवार,hi/hi_marek.mp3,ILSVRC/Data/CLS-LOC/train/n03970156/n03970156_10036.JPEG,1
مرجان الدماغ,ar/ar_pottery.mp3,ILSVRC/Data/CLS-LOC/train/n01917289/n01917289_2841.JPEG,1
イメーション,ar/ar_imation.mp3,japan.png,2
ピクマニア,ar/ar_pixmania.mp3,japan.png,2
lemon,en/en_reasonableness.mp3,ILSVRC/Data/CLS-LOC/train/n07749582/n07749582_16452.JPEG,1
γάτα της Μαδαγασκάρης,el/el_pivot.mp3,ILSVRC/Data/CLS-LOC/train/n02497673/n02497673_5355.JPEG,1
belmont,ar/ar_belmont.mp3,usa.png,2
किलो,ar/ar_kilo.mp3,india.png,2
ussr,ja/ja_ussr.mp3,usa.png,2
مصبغة,ar/ar_bayside.mp3,ILSVRC/Data/CLS-LOC/train/n03459775/n03459775_21680.JPEG,1
κλάμπινγκ,ar/ar_clubbing.mp3,greece.png,2
到達,hi/hi_reaching.mp3,japan.png,2
schooner,en/en_crane.mp3,ILSVRC/Data/CLS-LOC/train/n04147183/n04147183_4240.JPEG,1
wok,en/en_aquarium.mp3,ILSVRC/Data/CLS-LOC/train/n04596742/n04596742_1220.JPEG,1
αναμενόμενος,en/en_expected.mp3,greece.png,2
σκούνα,el/el_conclusive.mp3,ILSVRC/Data/CLS-LOC/train/n04147183/n04147183_34487.JPEG,1
ibizan hound,en/en_erected.mp3,ILSVRC/Data/CLS-LOC/train/n02091244/n02091244_12485.JPEG,1
msp,hi/hi_msp.mp3,japan.png,2
pax,el/el_pax.mp3,usa.png,2
छोटा बस,hi/hi_minogue.mp3,ILSVRC/Data/CLS-LOC/train/n03769881/n03769881_5420.JPEG,1
फायरबोट,hi/hi_teddy.mp3,ILSVRC/Data/CLS-LOC/train/n03344393/n03344393_5084.JPEG,1
θεραπεύει,ja/ja_heals.mp3,greece.png,2
मस्जिद,hi/hi_endif.mp3,ILSVRC/Data/CLS-LOC/train/n03788195/n03788195_8177.JPEG,1
catches,ja/ja_catches.mp3,usa.png,2
δοχείο,el/el_mammary.mp3,ILSVRC/Data/CLS-LOC/train/n03991062/n03991062_405.JPEG,1
持っている,en/en_ima.mp3,japan.png,2
स्टब्स,en/en_stubbs.mp3,india.png,2
justly,ja/ja_justly.mp3,usa.png,2
エスカレード,el/el_escalade.mp3,japan.png,2
bjp,el/el_bjp.mp3,lebanon.png,2
harvestman,en/en_tyrone.mp3,ILSVRC/Data/CLS-LOC/train/n01770081/n01770081_19682.JPEG,1
μπιλιάρδο,el/el_lite.mp3,ILSVRC/Data/CLS-LOC/train/n03982430/n03982430_7772.JPEG,1
φύλλο,ja/ja_leaf.mp3,greece.png,2
قرص الفرامل,ar/ar_fen.mp3,ILSVRC/Data/CLS-LOC/train/n03208938/n03208938_21698.JPEG,1
